timestamp,accel_x_1,accel_y_1,accel_z_1,gyro_roll_1,gyro_pitch_1,gyro_yaw_1,pressure_alt,gps_lat,gps_lon,gps_alt,ecef_x,ecef_y,ecef_z
17569.155700,-39.22,-119.99,-120.00,-2000.00,134.00,171.00,19806.00,68.36870,20.86030,11819.90000,2207525.06,841219.68,5917363.08
17569.278200,-41.05,-119.99,-120.00,-2000.00,-190.00,-41.00,19806.00,68.36870,20.86030,11819.90000,2207525.06,841219.68,5917363.08
17569.383500,-41.99,-119.99,-120.00,-2000.00,-130.00,223.00,19806.00,68.36870,20.86030,11747.90000,2207525.06,841219.68,5917363.08
17569.478400,-43.02,-119.99,-120.00,-2000.00,-189.00,-115.00,19806.00,68.36870,20.86030,11747.90000,2207525.06,841219.68,5917363.08
17569.578300,-35.78,-119.99,-120.00,-2000.00,184.00,242.00,19806.00,68.36820,20.86050,11747.90000,2207545.85,841236.43,5917275.55
17569.678300,-44.38,-119.99,-120.00,-2000.00,-203.00,-117.00,19806.00,68.36820,20.86050,11747.90000,2207545.85,841236.43,5917275.55
17569.778300,-34.77,-119.99,-120.00,-2000.00,189.00,252.00,19806.00,68.36820,20.86050,11747.90000,2207545.85,841236.43,5917275.55
17569.878300,-44.74,-119.99,-120.00,-2000.00,-195.00,-114.00,19806.00,68.36820,20.86050,11747.90000,2207545.85,841236.43,5917275.55
17569.978300,-34.26,-119.99,-120.00,-2000.00,155.00,244.00,19806.00,68.36820,20.86050,11747.90000,2207545.85,841236.43,5917275.55
17570.078200,-44.21,-119.99,-120.00,-2000.00,-181.00,-81.00,19806.00,68.36820,20.86050,11747.90000,2207545.85,841236.43,5917275.55
17570.178300,-34.54,-119.99,-120.00,-2000.00,132.00,227.00,19806.00,68.36820,20.86050,11747.90000,2207545.85,841236.43,5917275.55
17570.278100,-43.97,-119.99,-120.00,-2000.00,-134.00,-22.00,-501160.00,68.36820,20.86050,11747.90000,2207545.85,841236.43,5917275.55
17570.378300,-33.43,-119.99,-120.00,-2000.00,101.00,156.00,-501160.00,68.36820,20.86050,11747.90000,2207545.85,841236.43,5917275.55
17570.478300,-43.45,-119.99,-120.00,-2000.00,-189.00,12.00,-501160.00,68.36820,20.86050,11747.90000,2207545.85,841236.43,5917275.55
17570.578100,-34.06,-119.99,-120.00,-2000.00,57.00,104.00,-501160.00,68.36820,20.86050,11747.90000,2207545.85,841236.43,5917275.55
17570.678100,-43.01,-119.99,-120.00,-2000.00,-26.00,54.00,-501160.00,68.36820,20.86050,11747.90000,2207545.85,841236.43,5917275.55
17570.778200,-36.00,-119.99,-120.00,-2000.00,-52.00,58.00,-501160.00,68.36820,20.86050,11747.90000,2207545.85,841236.43,5917275.55
17570.878100,-41.18,-119.99,-120.00,-2000.00,35.00,116.00,-501160.00,68.36820,20.86050,11747.90000,2207545.85,841236.43,5917275.55
17570.978200,-38.69,-119.99,-120.00,-2000.00,-84.00,-25.00,-501160.00,68.36820,20.86050,11747.90000,2207545.85,841236.43,5917275.55
17571.078200,-38.78,-119.99,-120.00,-2000.00,106.00,192.00,-501160.00,68.36820,20.86050,11747.90000,2207545.85,841236.43,5917275.55
17571.178300,-41.72,-119.99,-120.00,-2000.00,-163.00,-17.00,-501160.00,68.36820,20.86050,11747.90000,2207545.85,841236.43,5917275.55
17571.278300,-36.88,-119.99,-120.00,-2000.00,146.00,214.00,-501160.00,68.36820,20.86050,11747.90000,2207545.85,841236.43,5917275.55
17571.378300,-43.54,-119.99,-120.00,-2000.00,-188.00,-118.00,-501160.00,68.36820,20.86050,11602.40000,2207545.85,841236.43,5917275.55
17571.478300,-35.37,-119.99,-120.00,-2000.00,155.00,230.00,-501160.00,68.36820,20.86050,11602.40000,2207545.85,841236.43,5917275.55
17571.578300,-44.83,-119.91,-120.00,-2000.00,-209.00,-110.00,-501160.00,68.36780,20.86080,11602.40000,2207530.15,841243.69,5917123.82
17571.678200,-34.62,-119.99,-120.00,-2000.00,158.00,246.00,-501160.00,68.36780,20.86080,11602.40000,2207530.15,841243.69,5917123.82
17571.778300,-43.98,-119.99,-120.00,-2000.00,-186.00,-98.00,-501160.00,68.36780,20.86080,11602.40000,2207530.15,841243.69,5917123.82
17571.878300,-35.27,-119.99,-120.00,-2000.00,156.00,222.00,-501160.00,68.36780,20.86080,11602.40000,2207530.15,841243.69,5917123.82
17571.978200,-44.90,-119.99,-120.00,-2000.00,-156.00,-21.00,-501160.00,68.36780,20.86080,11602.40000,2207530.15,841243.69,5917123.82
17572.078100,-34.29,-119.99,-120.00,-2000.00,115.00,183.00,-501160.00,68.36780,20.86080,11602.40000,2207530.15,841243.69,5917123.82
17572.178100,-44.73,-119.99,-120.00,-2000.00,-97.00,-25.00,-501160.00,68.36780,20.86080,11602.40000,2207530.15,841243.69,5917123.82
17572.278200,-34.46,-119.99,-120.00,-2000.00,35.00,130.00,-501160.00,68.36780,20.86080,11602.40000,2207530.15,841243.69,5917123.82
17572.378100,-43.64,-119.99,-120.00,-2000.00,-35.00,30.00,-501160.00,68.36780,20.86080,11602.40000,2207530.15,841243.69,5917123.82
17572.478300,-36.87,-119.99,-120.00,-2000.00,-29.00,52.00,-501160.00,68.36780,20.86080,11602.40000,2207530.15,841243.69,5917123.82
17572.578200,-42.01,-119.99,-120.00,-2000.00,38.00,118.00,-501160.00,68.36780,20.86080,11602.40000,2207530.15,841243.69,5917123.82
17572.678200,-39.31,-119.99,-120.00,-2000.00,-104.00,261.00,-501160.00,68.36780,20.86080,11602.40000,2207530.15,841243.69,5917123.82
17572.778300,-39.17,-119.99,-120.00,-2000.00,106.00,165.00,-501160.00,68.36780,20.86080,11602.40000,2207530.15,841243.69,5917123.82
17572.878200,-41.77,-119.96,-120.00,-2000.00,-135.00,-39.00,-501160.00,68.36780,20.86080,11602.40000,2207530.15,841243.69,5917123.82
17572.978200,-36.72,-119.99,-120.00,-2000.00,144.00,201.00,-501160.00,68.36780,20.86080,11602.40000,2207530.15,841243.69,5917123.82
17573.078200,-44.17,-119.99,-120.00,-2000.00,-207.00,-115.00,-501160.00,68.36780,20.86080,11602.40000,2207530.15,841243.69,5917123.82
17573.178300,-35.19,-119.99,-120.00,-2000.00,188.00,245.00,-501160.00,68.36780,20.86080,11602.40000,2207530.15,841243.69,5917123.82
17573.278100,-45.33,-119.99,-120.00,-2000.00,-201.00,-108.00,-226957.00,68.36780,20.86080,11602.40000,2207530.15,841243.69,5917123.82
17573.378300,-35.81,-119.99,-120.00,-2000.00,164.00,254.00,-226957.00,68.36780,20.86080,11498.30000,2207530.15,841243.69,5917123.82
17573.478300,-44.39,-119.99,-120.00,-2000.00,-165.00,-89.00,-226957.00,68.36780,20.86080,11498.30000,2207530.15,841243.69,5917123.82
17573.578300,-34.90,-119.99,-120.00,-2000.00,126.00,210.00,-226957.00,68.36730,20.86090,11498.30000,2207541.36,841252.37,5917006.46
17573.678300,-45.13,-119.99,-120.00,-2000.00,-127.00,-26.00,-226957.00,68.36730,20.86090,11498.30000,2207541.36,841252.37,5917006.46
17573.778300,-34.42,-119.99,-120.00,-2000.00,61.00,163.00,-226957.00,68.36730,20.86090,11498.30000,2207541.36,841252.37,5917006.46
17573.878300,-44.31,-119.99,-120.00,-2000.00,-56.00,22.00,-226957.00,68.36730,20.86090,11498.30000,2207541.36,841252.37,5917006.46
17573.978300,-35.58,-119.99,-120.00,-2000.00,-6.00,66.00,-226957.00,68.36730,20.86090,11498.30000,2207541.36,841252.37,5917006.46
17574.078300,-41.73,-119.99,-120.00,-2000.00,32.00,101.00,-226957.00,68.36730,20.86090,11498.30000,2207541.36,841252.37,5917006.46
17574.178300,-37.81,-119.99,-120.00,-2000.00,-60.00,21.00,-226957.00,68.36730,20.86090,11498.30000,2207541.36,841252.37,5917006.46
17574.278100,-38.47,-119.99,-120.00,-2000.00,117.00,185.00,-226957.00,68.36730,20.86090,11498.30000,2207541.36,841252.37,5917006.46
17574.378300,-40.88,-119.99,-120.00,-2000.00,-169.00,-64.00,-226957.00,68.36730,20.86090,11498.30000,2207541.36,841252.37,5917006.46
17574.478300,-35.72,-119.99,-120.00,-2000.00,157.00,216.00,-226957.00,68.36730,20.86090,11498.30000,2207541.36,841252.37,5917006.46
17574.578300,-42.91,-119.99,-120.00,-2000.00,-189.00,-105.00,-226957.00,68.36730,20.86090,11498.30000,2207541.36,841252.37,5917006.46
17574.678300,-33.36,-119.99,-120.00,-2000.00,173.00,241.00,-226957.00,68.36730,20.86090,11498.30000,2207541.36,841252.37,5917006.46
17574.804100,-33.31,-119.99,-120.00,-2000.00,-186.00,-108.00,-226957.00,68.36730,20.86090,11498.30000,2207541.36,841252.37,5917006.46
17574.878300,-32.90,-119.99,-120.00,-2000.00,146.00,246.00,-226957.00,68.36730,20.86090,11498.30000,2207541.36,841252.37,5917006.46
17574.978300,-42.33,-119.99,-120.00,-2000.00,-145.00,-3.00,-226957.00,68.36730,20.86090,11498.30000,2207541.36,841252.37,5917006.46
17575.078100,-32.42,-119.99,-120.00,-2000.00,103.00,155.00,-226957.00,68.36730,20.86090,11498.30000,2207541.36,841252.37,5917006.46
17575.178300,-42.03,-119.99,-120.00,-2000.00,-66.00,-1.00,-226957.00,68.36730,20.86090,11498.30000,2207541.36,841252.37,5917006.46
17575.278300,-32.69,-119.99,-120.00,-2000.00,9.00,67.00,-226957.00,68.36730,20.86090,11498.30000,2207541.36,841252.37,5917006.46
17575.378300,-40.38,-119.99,-120.00,-2000.00,16.00,83.00,-226957.00,68.36730,20.86090,11375.50000,2207541.36,841252.37,5917006.46
17575.478300,-34.60,-119.99,-120.00,-2000.00,-54.00,13.00,-226957.00,68.36730,20.86090,11375.50000,2207541.36,841252.37,5917006.46
17575.578100,-37.52,-119.99,-120.00,-2000.00,109.00,167.00,-226957.00,68.36660,20.86160,11375.50000,2207556.72,841289.11,5916863.47
17575.678100,-37.56,-119.99,-120.00,-2000.00,-161.00,-48.00,-226957.00,68.36660,20.86160,11375.50000,2207556.72,841289.11,5916863.47
17575.778100,-34.49,-119.99,-120.00,-2000.00,171.00,214.00,-226957.00,68.36660,20.86160,11375.50000,2207556.72,841289.11,5916863.47
17575.897000,-32.43,-119.99,-120.00,-2000.00,-203.00,-83.00,-226957.00,68.36660,20.86160,11375.50000,2207556.72,841289.11,5916863.47
17575.978300,-32.25,-119.76,-120.00,-2000.00,145.00,233.00,-226957.00,68.36660,20.86160,11375.50000,2207556.72,841289.11,5916863.47
17576.078300,-41.72,-119.99,-120.00,-2000.00,-183.00,-74.00,-226957.00,68.36660,20.86160,11375.50000,2207556.72,841289.11,5916863.47
17576.178300,-31.45,-119.99,-120.00,-2000.00,126.00,228.00,-226957.00,68.36660,20.86160,11375.50000,2207556.72,841289.11,5916863.47
17576.278300,-41.16,-119.99,-120.00,-2000.00,-111.00,-48.00,-771945.00,68.36660,20.86160,11375.50000,2207556.72,841289.11,5916863.47
17576.378300,-33.48,-119.99,-120.00,-2000.00,67.00,138.00,-771945.00,68.36660,20.86160,11375.50000,2207556.72,841289.11,5916863.47
17576.478300,-38.59,-119.99,-120.00,-2000.00,-26.00,51.00,-771945.00,68.36660,20.86160,11375.50000,2207556.72,841289.11,5916863.47
17576.578300,-36.03,-119.97,-120.00,-2000.00,-61.00,44.00,-771945.00,68.36660,20.86160,11375.50000,2207556.72,841289.11,5916863.47
17576.678300,-39.58,-119.99,-120.00,-2000.00,68.00,138.00,-771945.00,68.36660,20.86160,11375.50000,2207556.72,841289.11,5916863.47
17576.778300,-34.75,-119.99,-120.00,-2000.00,-163.00,-34.00,-771945.00,68.36660,20.86160,11375.50000,2207556.72,841289.11,5916863.47
17576.878100,-36.49,-119.99,-120.00,-2000.00,139.00,205.00,-771945.00,68.36660,20.86160,11375.50000,2207556.72,841289.11,5916863.47
17576.987200,-33.59,-119.99,-120.00,-2000.00,117.00,-94.00,-771945.00,68.36660,20.86160,11375.50000,2207556.72,841289.11,5916863.47
17577.078300,-32.94,-119.99,-120.00,-2000.00,150.00,228.00,-771945.00,68.36660,20.86160,11375.50000,2207556.72,841289.11,5916863.47
17577.178300,-39.91,-119.96,-120.00,-2000.00,-188.00,-77.00,-771945.00,68.36660,20.86160,11375.50000,2207556.72,841289.11,5916863.47
17577.278300,-30.29,-119.99,-120.00,-2000.00,152.00,212.00,-771945.00,68.36660,20.86160,11375.50000,2207556.72,841289.11,5916863.47
17577.378300,-39.82,-119.99,-120.00,-2000.00,-128.00,-41.00,-771945.00,68.36660,20.86160,11303.60000,2207556.72,841289.11,5916863.47
17577.478300,-30.47,-119.99,-120.00,-2000.00,61.00,139.00,-771945.00,68.36660,20.86160,11303.60000,2207556.72,841289.11,5916863.47
17577.578300,-38.04,-119.99,-120.00,-2000.00,-19.00,29.00,-771945.00,68.36600,20.86180,11303.60000,2207587.25,841309.57,5916771.92
17577.678100,-33.47,-119.99,-120.00,-2000.00,-44.00,46.00,-771945.00,68.36600,20.86180,11303.60000,2207587.25,841309.57,5916771.92
17577.778300,-34.25,-119.97,-120.00,-2000.00,98.00,160.00,-771945.00,68.36600,20.86180,11303.60000,2207587.25,841309.57,5916771.92
17577.878100,-37.18,-119.99,-120.00,-2000.00,-161.00,-50.00,-771945.00,68.36600,20.86180,11303.60000,2207587.25,841309.57,5916771.92
17577.978300,-31.02,-119.99,-120.00,-2000.00,155.00,212.00,-771945.00,68.36600,20.86180,11303.60000,2207587.25,841309.57,5916771.92
17578.266100,-39.78,-119.99,-120.00,-2000.00,-77.00,-82.00,-771945.00,68.36600,20.86180,11303.60000,2207587.25,841309.57,5916771.92
17578.299400,-32.13,-119.99,-120.00,-2000.00,80.00,-1.00,-771945.00,68.36600,20.86180,11303.60000,2207587.25,841309.57,5916771.92
17578.333400,-39.80,-119.99,-120.00,-2000.00,-61.00,183.00,-771945.00,68.36600,20.86180,11303.60000,2207587.25,841309.57,5916771.92
17578.367500,-29.92,-119.99,-120.00,-2000.00,71.00,-34.00,-771945.00,68.36600,20.86180,11303.60000,2207587.25,841309.57,5916771.92
17578.400600,-39.24,-119.99,-120.00,-2000.00,-142.00,179.00,-771945.00,68.36600,20.86180,11303.60000,2207587.25,841309.57,5916771.92
17578.433100,-29.84,-119.99,-120.00,-2000.00,115.00,-68.00,-771945.00,68.36600,20.86180,11303.60000,2207587.25,841309.57,5916771.92
17578.520000,-36.77,-119.95,-120.00,-2000.00,86.00,135.00,-771945.00,68.36600,20.86180,11303.60000,2207587.25,841309.57,5916771.92
17578.620000,-34.67,-119.99,-120.00,-2000.00,-153.00,-45.00,-771945.00,68.36600,20.86180,11303.60000,2207587.25,841309.57,5916771.92
17578.720000,-32.73,-119.99,-120.00,-2000.00,150.00,203.00,-771945.00,68.36600,20.86180,11303.60000,2207587.25,841309.57,5916771.92
17578.819800,-38.03,-119.99,-120.00,-2000.00,-189.00,-85.00,-771945.00,68.36600,20.86180,11303.60000,2207587.25,841309.57,5916771.92
17578.920000,-29.75,-119.91,-120.00,-2000.00,138.00,223.00,-771945.00,68.36600,20.86180,11303.60000,2207587.25,841309.57,5916771.92
17579.019800,-38.86,-119.73,-120.00,-2000.00,-168.00,-55.00,-771945.00,68.36600,20.86180,11303.60000,2207587.25,841309.57,5916771.92
17579.278300,-29.15,-119.99,-120.00,-2000.00,96.00,167.00,21927.00,68.36600,20.86180,11303.60000,2207587.25,841309.57,5916771.92
17579.378300,-37.70,-119.99,-120.00,-2000.00,-60.00,-5.00,21927.00,68.36600,20.86180,11216.30000,2207587.25,841309.57,5916771.92
17579.478400,-31.19,-119.92,-120.00,-2000.00,-34.00,54.00,21927.00,68.36600,20.86180,11216.30000,2207587.25,841309.57,5916771.92
17579.578300,-33.85,-119.99,-120.00,-2000.00,57.00,123.00,21927.00,68.36550,20.86180,11216.30000,2207605.70,841316.60,5916670.17
17579.678200,-35.31,-119.99,-120.00,-2000.00,-112.00,-34.00,21927.00,68.36550,20.86180,11216.30000,2207605.70,841316.60,5916670.17
17579.778300,-30.43,-119.95,-120.00,-2000.00,146.00,196.00,21927.00,68.36550,20.86180,11216.30000,2207605.70,841316.60,5916670.17
17579.878300,-38.68,-119.99,-120.00,-2000.00,-195.00,-76.00,21927.00,68.36550,20.86180,11216.30000,2207605.70,841316.60,5916670.17
17579.978100,-28.93,-119.99,-120.00,-2000.00,168.00,228.00,21927.00,68.36550,20.86180,11216.30000,2207605.70,841316.60,5916670.17
17580.078100,-38.54,-119.99,-120.00,-2000.00,-151.00,-60.00,21927.00,68.36550,20.86180,11216.30000,2207605.70,841316.60,5916670.17
17580.178300,-28.97,-119.99,-120.00,-2000.00,90.00,178.00,21927.00,68.36550,20.86180,11216.30000,2207605.70,841316.60,5916670.17
17580.278300,-38.43,-119.99,-120.00,-2000.00,-50.00,-20.00,21927.00,68.36550,20.86180,11216.30000,2207605.70,841316.60,5916670.17
17580.375500,-29.91,-119.99,-120.00,-2000.00,-36.00,99.00,21927.00,68.36550,20.86180,11216.30000,2207605.70,841316.60,5916670.17
17580.475600,-35.56,-119.98,-120.00,-2000.00,65.00,130.00,21927.00,68.36550,20.86180,11216.30000,2207605.70,841316.60,5916670.17
17580.575500,-33.79,-119.99,-120.00,-2000.00,-165.00,-52.00,21927.00,68.36550,20.86180,11216.30000,2207605.70,841316.60,5916670.17
17580.675500,-31.50,-119.99,-120.00,-2000.00,145.00,198.00,21927.00,68.36550,20.86180,11216.30000,2207605.70,841316.60,5916670.17
17580.775400,-37.97,-119.92,-120.00,-2000.00,-192.00,-81.00,21927.00,68.36550,20.86180,11216.30000,2207605.70,841316.60,5916670.17
17580.875400,-29.46,-119.99,-120.00,-2000.00,169.00,211.00,21927.00,68.36550,20.86180,11216.30000,2207605.70,841316.60,5916670.17
17580.975500,-38.77,-119.99,-120.00,-2000.00,-143.00,-35.00,21927.00,68.36550,20.86180,11216.30000,2207605.70,841316.60,5916670.17
17581.075500,-29.08,-119.99,-120.00,-2000.00,82.00,156.00,21927.00,68.36550,20.86180,11216.30000,2207605.70,841316.60,5916670.17
17581.175600,-36.23,-119.99,-120.00,-2000.00,-38.00,11.00,21927.00,68.36550,20.86180,11216.30000,2207605.70,841316.60,5916670.17
17581.278300,-31.86,-119.99,-120.00,-2000.00,-68.00,49.00,21927.00,68.36550,20.86180,11216.30000,2207605.70,841316.60,5916670.17
17581.378300,-31.61,-119.99,-120.00,-2000.00,94.00,-92.00,21927.00,68.36550,20.86180,11116.20000,2207605.70,841316.60,5916670.17
17581.478400,-35.40,-119.89,-120.00,-2000.00,-176.00,-55.00,21927.00,68.36550,20.86180,11116.20000,2207605.70,841316.60,5916670.17
17581.578300,-28.23,-119.99,-120.00,-2000.00,143.00,203.00,21927.00,68.36450,20.86210,11116.20000,2207663.86,841352.01,5916535.93
17581.678300,-35.54,-119.98,-120.00,-2000.00,-180.00,-72.00,21927.00,68.36450,20.86210,11116.20000,2207663.86,841352.01,5916535.93
17581.778300,-28.24,-119.98,-120.00,-2000.00,116.00,215.00,21927.00,68.36450,20.86210,11116.20000,2207663.86,841352.01,5916535.93
17581.878300,-37.26,-119.99,-120.00,-2000.00,-114.00,-27.00,21927.00,68.36450,20.86210,11116.20000,2207663.86,841352.01,5916535.93
17581.978100,-27.80,-119.93,-120.00,-2000.00,29.00,140.00,21927.00,68.36450,20.86210,11116.20000,2207663.86,841352.01,5916535.93
17582.078200,-35.71,-119.99,-120.00,-2000.00,21.00,66.00,21927.00,68.36450,20.86210,11116.20000,2207663.86,841352.01,5916535.93
17582.178100,-30.92,-119.99,-120.00,-2000.00,-114.00,10.00,21927.00,68.36450,20.86210,11116.20000,2207663.86,841352.01,5916535.93
17582.278300,-32.03,-119.99,-120.00,-2000.00,121.00,173.00,22272.00,68.36450,20.86210,11116.20000,2207663.86,841352.01,5916535.93
17582.397100,-28.33,-119.99,-120.00,-2000.00,-189.00,-71.00,22272.00,68.36450,20.86210,11116.20000,2207663.86,841352.01,5916535.93
17582.478400,-28.47,-119.98,-120.00,-2000.00,155.00,220.00,22272.00,68.36450,20.86210,11116.20000,2207663.86,841352.01,5916535.93
17582.578300,-37.35,-119.99,-120.00,-2000.00,-147.00,-39.00,22272.00,68.36450,20.86210,11116.20000,2207663.86,841352.01,5916535.93
17582.678300,-27.70,-119.98,-120.00,-2000.00,94.00,161.00,22272.00,68.36450,20.86210,11116.20000,2207663.86,841352.01,5916535.93
17582.778300,-35.65,-119.99,-120.00,-2000.00,-48.00,21.00,22272.00,68.36450,20.86210,11116.20000,2207663.86,841352.01,5916535.93
17582.878300,-30.41,-119.99,-120.00,-2000.00,-41.00,38.00,22272.00,68.36450,20.86210,11116.20000,2207663.86,841352.01,5916535.93
17582.978300,-30.76,-119.99,-120.00,-2000.00,90.00,157.00,22272.00,68.36450,20.86210,11116.20000,2207663.86,841352.01,5916535.93
17583.078300,-34.44,-119.07,-120.00,-2000.00,-161.00,-25.00,22272.00,68.36450,20.86210,11116.20000,2207663.86,841352.01,5916535.93
17583.178400,-27.25,-119.99,-120.00,-2000.00,139.00,190.00,22272.00,68.36450,20.86210,11116.20000,2207663.86,841352.01,5916535.93
17583.278300,-36.04,-119.97,-120.00,-2000.00,-171.00,-68.00,22272.00,68.36450,20.86210,11116.20000,2207663.86,841352.01,5916535.93
17583.378300,-26.94,-119.85,-120.00,-2000.00,104.00,215.00,22272.00,68.36450,20.86210,10986.50000,2207663.86,841352.01,5916535.93
17583.494900,-34.10,-119.99,-120.00,-2000.00,-88.00,-7.00,22272.00,68.36450,20.86210,10986.50000,2207663.86,841352.01,5916535.93
17583.578300,-27.04,-119.98,-120.00,-2000.00,5.00,131.00,22272.00,68.36400,20.86290,10986.50000,2207655.95,841384.29,5916394.77
17583.678300,-34.37,-119.99,-120.00,-2000.00,55.00,98.00,22272.00,68.36400,20.86290,10986.50000,2207655.95,841384.29,5916394.77
17583.778300,-30.78,-119.62,-120.00,-2000.00,-101.00,-18.00,22272.00,68.36400,20.86290,10986.50000,2207655.95,841384.29,5916394.77
17583.878300,-29.89,-119.99,-120.00,-2000.00,141.00,196.00,22272.00,68.36400,20.86290,10986.50000,2207655.95,841384.29,5916394.77
17583.978300,-35.27,-119.99,-120.00,-2000.00,-172.00,-77.00,22272.00,68.36400,20.86290,10986.50000,2207655.95,841384.29,5916394.77
17584.078300,-26.43,-119.99,-120.00,-2000.00,120.00,222.00,22272.00,68.36400,20.86290,10986.50000,2207655.95,841384.29,5916394.77
17584.178400,-36.07,-119.99,-120.00,-2000.00,-94.00,-37.00,22272.00,68.36400,20.86290,10986.50000,2207655.95,841384.29,5916394.77
17584.278300,-28.27,-119.91,-120.00,-2000.00,4.00,109.00,22272.00,68.36400,20.86290,10986.50000,2207655.95,841384.29,5916394.77
17584.378300,-32.44,-119.79,-120.00,-2000.00,44.00,97.00,22272.00,68.36400,20.86290,10986.50000,2207655.95,841384.29,5916394.77
17584.478400,-32.91,-119.99,-120.00,-2000.00,-141.00,-40.00,22272.00,68.36400,20.86290,10986.50000,2207655.95,841384.29,5916394.77
17584.578300,-27.45,-119.98,-120.00,-2000.00,65.00,195.00,22272.00,68.36400,20.86290,10986.50000,2207655.95,841384.29,5916394.77
17584.678300,-35.72,-119.43,-120.00,-2000.00,-173.00,-100.00,22272.00,68.36400,20.86290,10986.50000,2207655.95,841384.29,5916394.77
17584.778300,-26.56,-119.99,-120.00,-2000.00,116.00,196.00,22272.00,68.36400,20.86290,10986.50000,2207655.95,841384.29,5916394.77
17584.878100,-33.83,-119.73,-120.00,-2000.00,-67.00,6.00,22272.00,68.36400,20.86290,10986.50000,2207655.95,841384.29,5916394.77
17584.978100,-29.78,-119.50,-120.00,-2000.00,-24.00,63.00,22272.00,68.36400,20.86290,10986.50000,2207655.95,841384.29,5916394.77
17585.078300,-32.87,-119.99,-120.00,-2000.00,76.00,126.00,22272.00,68.36400,20.86290,10986.50000,2207655.95,841384.29,5916394.77
17585.178400,-29.97,-119.98,-120.00,-2000.00,-158.00,-42.00,22272.00,68.36400,20.86290,10986.50000,2207655.95,841384.29,5916394.77
17585.278100,-27.63,-119.35,-120.00,-2000.00,143.00,197.00,22876.00,68.36400,20.86290,10986.50000,2207655.95,841384.29,5916394.77
17585.378300,-34.31,-119.97,-120.00,-2000.00,-155.00,-111.00,22876.00,68.36400,20.86290,10885.10000,2207655.95,841384.29,5916394.77
17585.478300,-24.98,-119.66,-120.00,-2000.00,109.00,183.00,22876.00,68.36400,20.86290,10885.10000,2207655.95,841384.29,5916394.77
17585.578100,-33.58,-119.94,-120.00,-2000.00,-37.00,15.00,22876.00,68.36340,20.86300,10885.10000,2207677.78,841397.03,5916275.79
17585.678300,-27.29,-119.99,-120.00,-2000.00,75.00,31.00,22876.00,68.36340,20.86300,10885.10000,2207677.78,841397.03,5916275.79
17585.778300,-29.39,-119.99,-120.00,-2000.00,80.00,147.00,22876.00,68.36340,20.86300,10885.10000,2207677.78,841397.03,5916275.79
17585.878300,-32.03,-119.99,-120.00,-2000.00,-185.00,-55.00,22876.00,68.36340,20.86300,10885.10000,2207677.78,841397.03,5916275.79
17585.978300,-25.48,-119.92,-120.00,-2000.00,153.00,207.00,22876.00,68.36340,20.86300,10885.10000,2207677.78,841397.03,5916275.79
17586.078200,-34.65,-119.99,-120.00,-2000.00,-145.00,-57.00,22876.00,68.36340,20.86300,10885.10000,2207677.78,841397.03,5916275.79
17586.178400,-26.21,-119.99,-120.00,-2000.00,58.00,138.00,22876.00,68.36340,20.86300,10885.10000,2207677.78,841397.03,5916275.79
17586.278300,-32.04,-119.93,-120.00,-2000.00,6.00,44.00,22876.00,68.36340,20.86300,10885.10000,2207677.78,841397.03,5916275.79
17586.378300,-30.97,-119.73,-120.00,-2000.00,-73.00,-1.00,22876.00,68.36340,20.86300,10885.10000,2207677.78,841397.03,5916275.79
17586.478200,-26.91,-119.99,-120.00,-2000.00,134.00,185.00,22876.00,68.36340,20.86300,10885.10000,2207677.78,841397.03,5916275.79
17586.578300,-34.56,-119.99,-120.00,-2000.00,-185.00,-65.00,22876.00,68.36340,20.86300,10885.10000,2207677.78,841397.03,5916275.79
17586.678300,-25.95,-119.99,-120.00,-2000.00,117.00,212.00,22876.00,68.36340,20.86300,10885.10000,2207677.78,841397.03,5916275.79
17586.778300,-34.19,-119.99,-120.00,-2000.00,-112.00,-34.00,22876.00,68.36340,20.86300,10885.10000,2207677.78,841397.03,5916275.79
17586.878300,-25.09,-119.45,-120.00,-2000.00,27.00,100.00,22876.00,68.36340,20.86300,10885.10000,2207677.78,841397.03,5916275.79
17586.978300,-32.07,-119.99,-120.00,-2000.00,43.00,79.00,22876.00,68.36340,20.86300,10885.10000,2207677.78,841397.03,5916275.79
17587.078300,-28.66,-119.89,-120.00,-2000.00,-128.00,-32.00,22876.00,68.36340,20.86300,10885.10000,2207677.78,841397.03,5916275.79
17587.178400,-27.33,-119.67,-120.00,-2000.00,150.00,187.00,22876.00,68.36340,20.86300,10885.10000,2207677.78,841397.03,5916275.79
17587.278300,-32.62,-119.99,-120.00,-2000.00,-184.00,-104.00,22876.00,68.36340,20.86300,10885.10000,2207677.78,841397.03,5916275.79
17587.378300,-24.25,-119.86,-120.00,-2000.00,116.00,200.00,22876.00,68.36340,20.86300,10822.60000,2207677.78,841397.03,5916275.79
17587.478400,-33.18,-119.86,-120.00,-2000.00,-77.00,-40.00,22876.00,68.36340,20.86300,10822.60000,2207677.78,841397.03,5916275.79
17587.578300,-25.77,-119.99,-120.00,-2000.00,-8.00,93.00,22876.00,68.35890,20.86700,10822.60000,2208034.20,841709.41,5916032.29
17587.678300,-28.67,-119.99,-120.00,-2000.00,64.00,92.00,22876.00,68.35890,20.86700,10822.60000,2208034.20,841709.41,5916032.29
